item_id,game_id
4154,63759
4155,63759
4156,63759
4157,63759
4158,63759
4159,63759
4160,63759
4161,63759
4162,24742
4163,24742
4164,24742
4165,24742
4166,24742
4167,24742
4168,171011
4169,171011
4170,171011
4171,234671
4172,234671
4173,234671
4174,15511
4175,15511
4176,15511
4177,15511
4178,15511
4179,15511
4180,15511
4181,15511
4182,15511
4183,86246
4184,86246
4185,86246
4186,86246
4187,86246
4188,38545
4189,38545
4190,38545
4191,38545
4192,232
4193,232
4194,232
4195,232
4196,232
4197,232
4198,232
4199,232
4200,232
4201,180852
4202,180852
4203,180852
4204,180852
4205,180852
4206,180852
4207,180852
4208,141736
4209,141736
4210,118174
4211,118174
4212,118174
4213,118174
4214,118174
4215,118174
4216,118174
4217,118174
4218,145189
4219,145189
4220,145189
4221,145189
4222,145189
4223,145189
4224,145189
4225,212516
4226,212516
4227,212516
4228,102435
4229,102435
4230,102435
4231,102435
4232,206051
4233,230933
4234,230933
4235,442
4236,442
4237,442
4238,442
4239,442
4240,442
4241,442
4242,442
4243,126100
4244,126100
4245,126100
4246,126100
4247,25224
4248,25224
4249,25224
4250,25224
4251,25224
4252,25224
4253,2251
4254,12477
4255,12477
4256,12477
4257,12477
4258,12477
4259,12477
4260,12477
4261,12477
4262,12477
4263,32666
4264,32666
4265,32666
4266,32666
4267,32666
4268,32666
4269,32666
4270,17710
4271,17710
4272,17710
4273,17710
4274,65564
4275,65564
4276,65564
4277,65564
4278,91620
4279,91620
4280,91620
4281,91620
4282,91620
4283,91620
4284,91620
4285,91620
4286,91620
4287,91620
4288,15953
4289,15953
4290,15953
4291,15953
4292,15953
4293,4636
4294,4636
4295,4636
4296,4636
4297,22877
4298,22877
4299,22877
4300,22877
4301,22877
4302,22877
4303,22877
4304,22877
4305,171662
4306,89910
4307,19526
4308,19526
4309,19526
4310,19526
4311,19526
4312,19526
4313,19526
4314,19526
4315,205317
4316,205317
4317,205317
4318,205317
4319,205317
4320,205317
4321,205317
4322,173101
4323,173101
4324,929
4325,929
4326,46396
4327,46396
4328,46396
4329,46396
4330,46396
4331,6779
4332,6779
4333,6779
4334,144239
4335,144239
4336,144239
4337,144239
4338,144239
4339,195043
4340,195043
4341,179303
4342,180771
4343,180771
4344,180771
4345,180771
4346,180771
4347,67239
4348,67239
4349,67239
4350,67239
4351,67239
4352,67239
4353,67239
4354,128721
4355,128721
4356,175095
4357,175095
4358,175095
4359,175095
4360,175095
4361,175095
4362,175095
4363,175095
4364,175095
4365,153064
4366,153064
4367,153064
4368,153064
4369,153064
4370,153064
4371,153064
4372,153064
4373,207243
4374,207243
4375,207243
4376,207243
4377,61487
4378,61487
4379,31759
4380,24310
4381,24310
4382,24310
4383,24310
4384,66588
4385,66588
4386,66588
4387,66588
4388,66588
4389,66588
4390,66588
4391,66588
4392,66588
4393,66588
4394,16267
4395,16267
4396,16267
4397,16267
4398,16267
4399,16267
4400,16267
4401,123096
4402,194690
4403,194690
4404,194690
4405,194690
4406,194690
4407,194690
4408,194690
4409,194690
4410,8190
4411,8190
4412,8190
4413,8190
4414,8190
4415,8190
4416,180592
4417,180592
4418,180592
4419,180592
4420,180592
4421,180592
4422,180592
4423,180592
4424,180592
4425,114031
4426,114031
4427,114031
4428,114031
4429,114031
4430,114031
4431,114031
4432,114031
4433,114031
4434,114031
4435,75358
4436,75358
4437,75358
4438,75358
4439,75358
4440,75358
4441,75358
4442,75358
4443,98
4444,98
4445,98
4446,98
4447,98
4448,98
4449,162388
4450,162388
4451,176083
4452,176083
4453,217085
4454,217085
4455,229265
4456,229265
4457,229265
4458,229265
4459,229265
4460,229265
4461,229265
4462,229265
4463,229265
4464,229265
4465,39217
4466,39217
4467,39217
4468,39217
4469,39217
4470,39217
4471,39217
4472,39217
4473,39217
4474,33154
4475,33154
4476,33154
4477,11971
4478,11971
4479,11971
4480,925
4481,925
4482,925
4483,925
4484,34297
4485,41010
4486,144826
4487,144826
4488,144826
4489,15839
4490,15839
4491,15839
4492,15839
4493,15839
4494,15839
4495,15839
4496,232219
4497,232219
4498,232219
4499,232219
4500,187653
4501,187653
4502,187653
4503,187653
4504,187653
4505,187653
4506,187653
4507,187653
4508,187653
4509,31624
4510,31624
4511,31624
4512,31624
4513,120
4514,120
4515,120
4516,120
4517,120
4518,120
4519,120
4520,120
4521,120
4522,13551
4523,340
4524,340
4525,42673
4526,42673
4527,42673
4528,68182
4529,68182
4530,68182
4531,68182
4532,1107
4533,144568
4534,144568
4535,144568
4536,144568
4537,198487
4538,198487
4539,198487
4540,198487
4541,198487
4542,198487
4543,177478
4544,177478
4545,177478
4546,177478
4547,29223
4548,29223
4549,29223
4550,29223
4551,29223
4552,29223
4553,29223
4554,29223
4555,29223
4556,113289
4557,113289
4558,113289
4559,1198
4560,38718
4561,38718
4562,38718
4563,38718
4564,38718
4565,38718
4566,38718
4567,38718
4568,38718
4569,38718
4570,40769
4571,40769
4572,40769
4573,3353
4574,3353
4575,3353
4576,3353
4577,3353
4578,3353
4579,3353
4580,3353
4581,3353
4582,3353
4583,118695
4584,118695
4585,118695
4586,118695
4587,118695
4588,118695
4589,118695
4590,118695
4591,118695
4592,118695
4593,119391
4594,119391
4595,119391
4596,119391
4597,119391
4598,119391
4599,119391
4600,119391
4601,119391
4602,46255
4603,46255
4604,46255
4605,46255
4606,46255
4607,46255
4608,46255
4609,46255
4610,46255
4611,46255
4612,35761
4613,35761
4614,35761
4615,35761
4616,35761
4617,35761
4618,35761
4619,128898
4620,128898
4621,128898
4622,128898
4623,128898
4624,183231
4625,183231
4626,183231
4627,5781
4628,5781
4629,5781
4630,5781
4631,5781
4632,5781
4633,5781
4634,5781
4635,5781
4636,5781
4637,182189
4638,182189
4639,182189
4640,182189
4641,182189
4642,182189
4643,25277
4644,25277
4645,25277
4646,25277
4647,25277
4648,25277
4649,66214
4650,66214
4651,66214
4652,172737
4653,172737
4654,172737
4655,172737
4656,172737
4657,172737
4658,172737
4659,172737
4660,172737
4661,8481
4662,8481
4663,8481
4664,8481
4665,8481
4666,8481
4667,8481
4668,8481
4669,8481
4670,8481
4671,58110
4672,58110
4673,58110
4674,58110
4675,58110
4676,118063
4677,118063
4678,118063
4679,118063
4680,118063
4681,118063
4682,118063
4683,206803
4684,206803
4685,206803
4686,206803
4687,146312
4688,146312
4689,40760
4690,40760
4691,40760
4692,40760
4693,40760
4694,40760
4695,40760
4696,40760
4697,193737
4698,193737
4699,193737
4700,193737
4701,133632
4702,133632
4703,133632
4704,133632
4705,133632
4706,133632
4707,133632
4708,133632
4709,133632
4710,133632
4711,195856
4712,195856
4713,195856
4714,195856
4715,195856
4716,195856
4717,195856
4718,195856
4719,195856
4720,195856
4721,1117
4722,1117
4723,1117
4724,1117
4725,1117
4726,1117
4727,71882
4728,71882
4729,71882
4730,71882
4731,71882
4732,71882
4733,71882
4734,71882
4735,71882
4736,71882
4737,123219
4738,123219
4739,123219
4740,123219
4741,123219
4742,123219
4743,123219
4744,62220
4745,62220
4746,62220
4747,62220
4748,174078
4749,174078
4750,174078
4751,174078
4752,174078
4753,174078
4754,174078
4755,174078
4756,143404
4757,143404
4758,143404
4759,143404
4760,143404
4761,143404
4762,143404
4763,208895
4764,208895
4765,208895
4766,208895
4767,208895
4768,208895
4769,208895
4770,128667
4771,128667
4772,128667
4773,128667
4774,128667
4775,128667
4776,128667
4777,128667
4778,128667
4779,128667
4780,112686
4781,112686
4782,112686
4783,112686
4784,112686
4785,112686
4786,112686
4787,112686
4788,9215
4789,9215
4790,40393
4791,40393
4792,40393
4793,40393
4794,40393
4795,109291
4796,109291
4797,109291
4798,109291
4799,109291
4800,109291
4801,109291
4802,109291
4803,109291
4804,109291
4805,163370
4806,163370
4807,163370
4808,1234
4809,1234
4810,1234
4811,1234
4812,1234
4813,1234
4814,1234
4815,117
4816,117
4817,117
4818,117
4819,117
4820,117
4821,117
4822,117
4823,117
4824,137330
4825,137330
4826,137330
4827,137330
4828,137330
4829,137330
4830,137330
4831,137330
4832,137330
4833,137330
4834,142121
4835,142121
4836,142121
4837,142121
4838,142121
4839,142121
4840,472
4841,472
4842,472
4843,472
4844,472
4845,472
4846,472
4847,43152
4848,43152
4849,43152
4850,43152
4851,43152
4852,43152
4853,43152
4854,43152
4855,43152
4856,163805
4857,163805
4858,31483
4859,31483
4860,31483
4861,31483
4862,31483
4863,31483
4864,31483
4865,31483
4866,31483
4867,31483
4868,181345
4869,181345
4870,123239
4871,123239
4872,123239
4873,123239
4874,205046
4875,205046
4876,11057
4877,11057
4878,11057
4879,11057
4880,11057
4881,11057
4882,11057
4883,40237
4884,40237
4885,40237
4886,40237
4887,40237
4888,40237
4889,40237
4890,40237
4891,149776
4892,398
4893,398
4894,398
4895,398
4896,398
4897,398
4898,398
4899,39927
4900,39927
4901,39927
4902,39927
4903,144864
4904,20134
4905,41863
4906,41863
4907,41863
4908,41863
4909,41863
4910,41863
4911,41863
4912,193308
4913,193308
4914,193308
4915,136056
4916,136056
4917,136056
4918,136056
4919,136056
4920,136056
4921,136056
4922,136056
4923,136056
4924,136056
4925,176371
4926,176371
4927,176371
4928,176371
4929,176371
4930,176371
4931,176371
4932,176371
4933,176371
4934,98315
4935,98315
4936,98315
4937,98315
4938,98315
4939,98315
4940,29839
4941,29839
4942,29839
4943,29839
4944,29839
4945,15510
4946,12005
4947,12005
4948,12005
4949,12005
4950,12005
4951,88408
4952,88408
4953,88408
4954,88408
4955,88408
4956,88408
4957,88408
4958,88408
4959,188866
4960,188866
4961,188866
4962,188866
4963,188866
4964,188866
4965,188866
4966,188866
4967,188866
4968,188866
4969,30367
4970,30367
4971,30367
4972,30367
4973,18748
4974,18748
4975,18748
4976,18748
4977,18748
4978,18748
4979,18748
4980,18748
4981,18748
4982,217780
4983,217780
4984,217780
4985,217780
4986,217780
4987,217780
4988,217780
4989,589
4990,589
4991,589
4992,589
4993,589
4994,589
4995,589
4996,589
4997,589
4998,172503
4999,99
5000,99
5001,99
5002,99
5003,99
5004,99
5005,99
5006,99
5007,123609
5008,123609
5009,123609
5010,123609
5011,123609
5012,123609
5013,123609
5014,76417
5015,76417
5016,76417
5017,76417
5018,76417
5019,76417
5020,76417
5021,76417
5022,72
5023,72
5024,72
5025,72
5026,72
5027,72
5028,72
5029,94480
5030,94480
5031,94480
5032,94480
5033,94480
5034,94480
5035,152242
5036,152242
5037,152242
5038,152242
5039,152242
5040,152242
5041,152242
5042,631
5043,631
5044,631
5045,631
5046,66849
5047,66849
5048,66849
5049,66849
5050,66849
5051,66849
5052,66849
5053,66849
5054,66849
5055,158572
5056,158572
5057,158572
5058,158572
5059,158572
5060,158572
5061,158572
5062,154182
5063,154182
5064,154182
5065,154182
5066,154182
5067,154182
5068,76150
5069,76150
5070,76150
5071,76150
5072,19764
5073,19764
5074,19764
5075,19764
5076,19764
5077,19764
5078,19764
5079,19764
5080,19764
5081,19764
5082,443
5083,111732
5084,111732
5085,111732
5086,111732
5087,111732
5088,111732
5089,140
5090,140
5091,140
5092,140
5093,140
5094,140
5095,28
5096,28
5097,28
5098,83734
5099,83734
5100,83734
5101,83734
5102,83734
5103,34585
5104,34585
5105,34585
5106,34585
5107,34585
5108,34585
5109,34585
5110,34585
5111,34585
5112,83667
5113,83667
5114,83667
5115,83667
5116,83667
5117,83667
5118,15600
5119,15600
5120,15600
5121,15600
5122,15600
5123,150293
5124,150293
5125,150293
5126,150293
5127,150293
5128,150293
5129,150293
5130,150293
5131,92044
5132,92044
5133,92044
5134,92044
5135,92044
5136,92044
5137,92044
5138,92044
5139,29073
5140,29073
5141,29073
5142,29073
5143,29073
5144,29073
5145,29073
5146,29073
5147,29073
5148,14
5149,14
5150,14
5151,14
5152,14
5153,14
5154,14
5155,14
5156,14
5157,14
5158,197572
5159,197572
5160,197572
5161,197572
5162,197572
5163,197572
5164,197572
5165,169318
5166,169318
5167,169318
5168,169318
5169,169318
5170,169318
5171,169318
5172,169318
5173,40529
5174,40529
5175,40529
5176,40529
5177,40529
5178,40529
5179,40529
5180,40529
5181,73070
5182,73070
5183,73070
5184,73070
5185,73070
5186,73070
5187,73070
5188,73070
5189,73070
5190,73070
5191,172931
5192,172931
5193,172931
5194,172931
5195,172931
5196,172931
5197,172931
5198,172931
5199,192455
5200,192455
5201,192455
5202,192455
5203,192455
5204,192455
5205,192455
5206,124965
5207,124965
5208,124965
5209,124965
5210,154509
5211,154509
5212,154509
5213,154509
5214,154509
5215,154509
5216,154509
5217,67185
5218,67185
5219,67185
5220,67185
5221,228660
5222,228660
5223,228660
5224,228660
5225,228660
5226,228660
5227,3570
5228,3570
5229,3570
5230,3570
5231,1155
5232,511
5233,511
5234,511
5235,19995
5236,19995
5237,19995
5238,19995
5239,19995
5240,19995
5241,19995
5242,227515
5243,227515
5244,227515
5245,175621
5246,175621
5247,175621
5248,175621
5249,175621
5250,175621
5251,175621
5252,175621
5253,4218
5254,4218
5255,126996
5256,126996
5257,126996
5258,126996
5259,126996
5260,126996
5261,126996
5262,126996
5263,67888
5264,67888
5265,67888
5266,67888
5267,526
5268,526
5269,526
5270,526
5271,526
5272,526
5273,466
5274,466
5275,466
5276,466
5277,1295
5278,1295
5279,1295
5280,1295
5281,1295
5282,1295
5283,1295
5284,122588
5285,122588
5286,122588
5287,122588
5288,122588
5289,162823
5290,162823
5291,162823
5292,162823
5293,162823
5294,162823
5295,162823
5296,162823
5297,162823
5298,67180
5299,67180
5300,137031
5301,137031
5302,137031
5303,137031
5304,137031
5305,218530
5306,218530
5307,218530
5308,218530
5309,218530
5310,10997
5311,10997
5312,10997
5313,10997
5314,10997
5315,10997
5316,10997
5317,10997
5318,10997
5319,10997
5320,128445
5321,128445
5322,128445
5323,128445
5324,128445
5325,128445
5326,128445
5327,41627
5328,41627
5329,41627
5330,41627
5331,223953
5332,223953
5333,223953
5334,223953
5335,223953
5336,223953
5337,223953
5338,102237
5339,102237
5340,102237
5341,205507
5342,1563
5343,1563
5344,1563
5345,1563
5346,1563
5347,1563
5348,1563
5349,1563
5350,1563
5351,1563
5352,125
5353,125
5354,125
5355,125
5356,125
5357,125
5358,125
5359,715
5360,715
5361,715
5362,715
5363,715
5364,715
5365,125046
5366,125046
5367,125046
5368,125046
5369,125046
5370,125046
5371,125046
5372,125046
5373,125046
5374,144270
5375,144270
5376,65907
5377,65907
5378,65907
5379,65907
5380,65907
5381,132
5382,132
5383,132
5384,132
5385,132
5386,132
5387,132
5388,132
5389,206940
5390,206940
5391,228504
5392,228504
5393,228504
5394,228504
5395,12692
5396,12692
5397,12692
5398,12692
5399,12692
5400,12692
5401,12692
5402,12692
5403,189052
5404,189052
5405,189052
5406,189052
5407,189052
5408,189052
5409,189052
5410,81453
5411,81453
5412,81453
5413,81453
5414,81453
5415,81453
5416,81453
5417,81453
5418,81453
5419,8095
5420,8095
5421,8095
5422,244522
5423,244522
5424,244522
5425,244522
5426,244522
5427,244522
5428,244522
5429,180564
5430,180564
5431,180564
5432,180564
5433,180564
5434,180564
5435,163474
5436,163474
5437,163474
5438,163474
5439,163474
5440,163474
5441,163474
5442,163474
5443,39206
5444,39206
5445,39206
5446,39206
5447,39206
5448,128931
5449,4394
5450,4394
5451,145645
5452,145645
5453,153097
5454,153097
5455,153097
5456,153097
5457,103686
5458,103686
5459,103686
5460,103686
5461,103686
5462,103686
5463,103686
5464,181293
5465,181293
5466,181293
5467,181293
5468,125921
5469,125921
5470,125921
5471,125921
5472,125921
5473,125921
5474,125921
5475,181797
5476,181797
5477,181797
5478,181797
5479,181797
5480,181797
5481,181797
5482,36946
5483,36946
5484,36946
5485,36946
5486,36946
5487,36946
5488,36946
5489,36946
5490,205158
5491,205158
5492,205158
5493,37371
5494,37371
5495,187273
5496,187273
5497,187273
5498,187273
5499,216597
5500,203780
5501,203780
5502,203780
5503,203780
5504,217
5505,217
5506,217
5507,217
5508,217
5509,112092
5510,156138
5511,156138
5512,215841
5513,215841
5514,215841
5515,215841
5516,215841
5517,215841
5518,215841
5519,215841
5520,215841
5521,215841
5522,15954
5523,15954
5524,15954
5525,15954
5526,15954
5527,15954
5528,192802
5529,192802
5530,192802
5531,192802
5532,192802
5533,192802
5534,192802
5535,192802
5536,192802
5537,2603
5538,2603
5539,2603
5540,2603
5541,7
5542,7
5543,7
5544,7
5545,7
5546,32484
5547,32484
5548,32484
5549,32484
5550,32484
5551,32484
5552,16991
5553,16991
5554,16991
5555,16991
5556,16991
5557,16991
5558,16991
5559,16991
5560,16991
5561,16991
5562,20133
5563,20133
5564,20133
5565,20133
5566,20133
5567,20133
5568,20133
5569,20133
5570,37196
5571,37196
5572,37196
5573,37196
5574,37196
5575,37196
5576,37196
5577,235488
5578,235488
5579,235488
5580,235488
5581,235488
5582,235488
5583,235488
5584,235488
5585,235488
5586,207207
5587,207207
5588,207207
5589,207207
5590,207207
5591,207207
5592,207207
5593,207207
5594,207207
5595,207207
5596,3972
5597,3972
5598,3972
5599,3972
5600,155463
5601,155463
5602,155463
5603,531
5604,173156
5605,173156
5606,173156
5607,173156
5608,173156
5609,173156
5610,173156
5611,173156
5612,173156
5613,163
5614,163
5615,163
5616,163
5617,163
5618,38786
5619,38786
5620,38786
5621,38786
5622,38786
5623,38786
5624,38786
5625,38786
5626,38786
5627,223215
5628,223215
5629,223215
5630,223215
5631,223215
5632,223215
5633,223215
5634,23107
5635,23107
5636,23107
5637,23107
5638,23107
5639,23107
5640,59
5641,59
5642,59
5643,59
5644,59
5645,59
5646,215842
5647,215842
5648,215842
5649,215842
5650,215842
5651,215842
5652,215842
5653,215842
5654,215842
5655,156501
5656,156501
5657,156501
5658,156501
5659,156501
5660,156501
5661,156501
5662,156501
5663,156501
5664,158340
5665,158340
5666,158340
5667,158340
5668,158340
5669,158340
5670,158340
5671,158340
5672,158340
5673,158340
5674,41429
5675,41429
5676,41429
5677,41429
5678,41429
5679,41429
5680,6819
5681,6819
5682,153318
5683,153318
5684,153318
5685,1042
5686,1042
5687,1042
5688,1042
5689,1042
5690,1042
5691,1042
5692,140535
5693,140535
5694,140535
5695,798
5696,798
5697,798
5698,798
5699,798
5700,124827
5701,124827
5702,124827
5703,124827
5704,124827
5705,124827
5706,124827
5707,124827
5708,119781
5709,119781
5710,119781
5711,119781
5712,119781
5713,119781
5714,119781
5715,119781
5716,119781
5717,119781
5718,19348
5719,348
5720,348
5721,348
5722,348
5723,348
5724,348
5725,348
5726,39188
5727,39188
5728,39188
5729,39188
5730,31479
5731,31479
5732,31479
5733,162009
5734,382
5735,382
5736,382
5737,382
5738,382
5739,382
5740,234477
5741,234477
5742,234477
5743,234477
5744,234477
5745,234477
5746,22532
5747,22532
5748,22532
5749,22532
5750,22532
5751,163839
5752,38506
5753,38506
5754,38506
5755,38506
5756,38506
5757,38506
5758,38506
5759,38506
5760,129050
5761,129050
5762,129050
5763,129050
5764,129050
5765,129050
5766,129050
5767,27225
5768,27225
5769,27225
5770,27225
5771,27225
5772,27225
5773,27225
5774,27225
5775,27225
5776,811
5777,6887
5778,6887
5779,6887
5780,6887
5781,6887
5782,286
5783,286
5784,286
5785,124969
5786,124969
5787,124969
5788,124969
5789,124969
5790,124969
5791,154906
5792,154906
5793,154906
5794,154906
5795,154906
5796,180956
5797,180956
5798,180956
5799,180956
5800,180956
5801,180956
5802,119012
5803,119012
5804,119012
5805,119012
5806,119012
5807,119012
5808,119012
5809,119012
5810,168274
5811,168274
5812,634
5813,634
5814,634
5815,634
5816,634
5817,634
5818,634
5819,634
5820,634
5821,634
5822,103660
5823,103660
5824,103660
5825,103660
5826,28620
5827,28620
5828,28620
5829,28620
5830,28620
5831,28620
5832,28620
5833,28620
5834,28620
5835,173200
5836,173200
5837,173200
5838,173200
5839,173200
5840,173200
5841,173200
5842,173200
5843,173200
5844,173200
5845,936
5846,936
5847,936
5848,936
5849,936
5850,936
5851,936
5852,936
5853,936
5854,936
5855,1491
5856,1491
5857,1491
5858,131835
5859,131835
5860,131835
5861,99392
5862,99392
5863,99392
5864,99392
5865,99392
5866,99392
5867,99392
5868,59753
5869,59753
5870,59753
5871,59753
5872,59753
5873,59753
5874,59753
5875,59753
5876,217083
5877,217083
5878,217083
5879,217083
5880,197831
5881,197831
5882,197831
5883,197831
5884,197831
5885,197831
5886,145633
5887,145633
5888,145633
5889,145633
5890,206084
5891,206084
5892,157789
5893,157789
5894,157789
5895,157789
5896,157789
5897,157789
5898,157789
5899,157789
5900,96152
5901,96152
5902,96152
5903,96152
5904,96152
5905,96152
5906,96152
5907,932
5908,127127
5909,127127
5910,127127
5911,127127
5912,127127
5913,127127
5914,127127
5915,127127
5916,153737
5917,153737
5918,153737
5919,222542
5920,222542
5921,222542
5922,222542
5923,222542
5924,193739
5925,4491
5926,4491
5927,4491
5928,4491
5929,4491
5930,4491
5931,4491
5932,4491
5933,4491
5934,4491
5935,37734
5936,37734
5937,37734
5938,37734
5939,37734
5940,37734
5941,37734
5942,256
5943,256
5944,256
5945,256
5946,256
5947,118705
5948,118705
5949,118705
5950,118705
5951,118705
5952,118705
5953,118705
5954,118705
5955,118705
5956,118705
5957,244
5958,244
5959,244
5960,244
5961,244
5962,244
5963,244
5964,223
5965,223
5966,133528
5967,133528
5968,133528
5969,133528
5970,218293
5971,218293
5972,218293
5973,218293
5974,218293
5975,218293
5976,218293
5977,218293
5978,218293
5979,145588
5980,145588
5981,145588
5982,145588
5983,145588
5984,145588
5985,145588
5986,145588
5987,75212
5988,75212
5989,75212
5990,75212
5991,75212
5992,75212
5993,75212
5994,149241
5995,149241
5996,5867
5997,5867
5998,70519
5999,70519
6000,70519
6001,28723
6002,28723
6003,28723
6004,28723
6005,28723
6006,28723
6007,46007
6008,46007
6009,46007
6010,46007
6011,46007
6012,46007
6013,1334
6014,1334
6015,1334
6016,1334
6017,37120
6018,37120
6019,37120
6020,37120
6021,37120
6022,37120
6023,140343
6024,1111
6025,1111
6026,1111
6027,1111
6028,1111
6029,1111
6030,148261
6031,148261
6032,148261
6033,148261
6034,148261
6035,148261
6036,148261
6037,143175
6038,3236
6039,3236
6040,3236
6041,3236
6042,3236
6043,3236
6044,3236
6045,3236
6046,3236
6047,3236
6048,1262
6049,1262
6050,1262
6051,1262
6052,1262
6053,1262
6054,1262
6055,140717
6056,140717
6057,140717
6058,140717
6059,10550
6060,10550
6061,10550
6062,10550
6063,10550
6064,10550
6065,10550
6066,10550
6067,10550
6068,172933
6069,172933
6070,172933
6071,172933
6072,172933
6073,172933
6074,172933
6075,172933
6076,770
6077,770
6078,770
6079,15369
6080,15369
6081,7865
6082,7865
6083,7865
6084,7865
6085,8195
6086,8195
6087,8195
6088,118000
6089,118000
6090,118000
6091,118000
6092,118000
6093,118000
6094,118000
6095,118000
6096,118000
6097,118000
6098,199966
6099,199966
6100,199966
6101,199966
6102,199966
6103,199966
6104,199966
6105,199966
6106,199966
6107,199966
6108,1484
6109,1484
6110,193621
6111,193621
6112,23451
6113,23451
6114,23451
6115,23451
6116,23451
6117,23451
6118,23451
6119,23451
6120,32116
6121,32116
6122,32116
6123,32116
6124,189
6125,189
6126,189
6127,189
6128,189
6129,189
6130,156496
6131,25261
6132,25261
6133,25261
6134,25261
6135,16366
6136,16366
6137,16366
6138,1194
6139,1194
6140,1194
6141,1194
6142,1194
6143,1194
6144,805
6145,805
6146,805
6147,805
6148,805
6149,805
6150,805
6151,805
6152,805
6153,27463
6154,27463
6155,27463
6156,27463
6157,172552
6158,172552
6159,172552
6160,172552
6161,172552
6162,172552
6163,172552
6164,172552
6165,172552
6166,172552
6167,632
6168,632
6169,632
6170,632
6171,632
6172,632
6173,40425
6174,40425
6175,40425
6176,139033
6177,139033
6178,139033
6179,139033
6180,139033
6181,204574
6182,204574
6183,508
6184,508
6185,508
6186,508
6187,508
6188,192934
6189,192934
6190,192934
6191,192934
6192,192934
6193,192934
6194,192934
6195,192934
6196,98527
6197,98527
6198,98527
6199,98527
6200,8490
6201,8490
6202,8490
6203,143157
6204,143157
6205,143157
6206,143157
6207,143157
6208,143157
6209,143157
6210,143157
6211,75091
6212,75091
6213,75091
6214,75091
6215,75091
6216,75091
6217,75091
6218,75091
6219,75091
6220,8170
6221,8170
6222,8170
6223,8170
6224,8170
6225,8170
6226,40770
6227,40770
6228,40770
6229,40770
6230,40770
6231,40770
6232,296
6233,296
6234,296
6235,296
6236,296
6237,296
6238,296
6239,296
6240,296
6241,296
6242,35505
6243,35505
6244,35505
6245,35505
6246,223040
6247,223040
6248,223040
6249,223040
6250,223040
6251,223040
6252,223040
6253,36708
6254,36708
6255,36708
6256,36708
6257,36708
6258,36708
6259,168054
6260,168054
6261,168054
6262,168054
6263,168054
6264,196526
6265,196526
6266,196526
6267,196526
6268,196526
6269,196526
6270,196526
6271,101
6272,101
6273,1621
6274,1621
6275,1621
6276,1621
6277,1621
6278,1621
6279,1621
6280,1621
6281,1621
6282,3139
6283,4249
6284,4249
6285,4249
6286,4249
6287,4249
6288,4249
6289,4249
6290,4249
6291,4249
6292,883
6293,883
6294,883
6295,883
6296,883
6297,883
6298,883
6299,883
6300,169704
6301,169704
6302,169704
6303,169704
6304,169704
6305,169704
6306,23730
6307,23730
6308,23730
6309,23730
6310,23730
6311,23730
6312,23730
6313,230303
6314,230303
6315,987
6316,987
6317,987
6318,987
6319,987
6320,987
6321,987
6322,987
6323,987
6324,129351
6325,129351
6326,129351
6327,129351
6328,129351
6329,129351
6330,102104
6331,102104
6332,102104
6333,17393
6334,17393
6335,17393
6336,17393
6337,17393
6338,17393
6339,103649
6340,103649
6341,103649
6342,103649
6343,62871
6344,62871
6345,208773
6346,208773
6347,208773
6348,208773
6349,208773
6350,208773
6351,208773
6352,208773
6353,208773
6354,30241
6355,30241
6356,30241
6357,5406
6358,5406
6359,5406
6360,5406
6361,5406
6362,5406
6363,5406
6364,5406
6365,5406
6366,5406
6367,8107
6368,8107
6369,8107
6370,8107
6371,8107
6372,8107
6373,19841
6374,19841
6375,19841
6376,19841
6377,19841
6378,19841
6379,19841
6380,71655
6381,71655
6382,193557
6383,193557
6384,193557
6385,193557
6386,193557
6387,193557
6388,193557
6389,193557
6390,193557
6391,160081
6392,160081
6393,160081
6394,160081
6395,160081
6396,160081
6397,160081
6398,160081
6399,160081
6400,160081
6401,27356
6402,27356
6403,27356
6404,27356
6405,27356
6406,27356
6407,27356
6408,27356
6409,23686
6410,109779
6411,6068
6412,6068
6413,6068
6414,122
6415,122
6416,122
6417,122
6418,31291
6419,31291
6420,31291
6421,31291
6422,177354
6423,177354
6424,177354
6425,177354
6426,177354
6427,177354
6428,177354
6429,177354
6430,136000
6431,136000
6432,136000
6433,136000
6434,136000
6435,136000
6436,136000
6437,220792
6438,130486
6439,130486
6440,141090
6441,141090
6442,141090
6443,141090
6444,141090
6445,141090
6446,4688
6447,4688
6448,4688
6449,4688
6450,149809
6451,35614
6452,35614
6453,35614
6454,35614
6455,35614
6456,35614
6457,35614
6458,35614
6459,143176
6460,143176
6461,143176
6462,143176
6463,143176
6464,3202
6465,3202
6466,3202
6467,139952
6468,139952
6469,139952
6470,139952
6471,139952
6472,139952
6473,139952
6474,139952
6475,164812
6476,164812
6477,164812
6478,164812
6479,6050
6480,6050
6481,6050
6482,6050
6483,6050
6484,6050
6485,6050
6486,6050
6487,187700
6488,187700
6489,187700
6490,187700
6491,187700
6492,187700
6493,187700
6494,187700
6495,153623
6496,153623
6497,153623
6498,153623
6499,153623
6500,153623
6501,2516
6502,2516
6503,2516
6504,2516
6505,204184
6506,204184
6507,204184
6508,204184
6509,204184
6510,204184
6511,204184
6512,204184
6513,204184
6514,692
6515,692
6516,692
6517,692
6518,130882
6519,130882
6520,130882
6521,130882
6522,130882
6523,130882
6524,130882
6525,130882
6526,147
6527,147
6528,147
6529,147
6530,147
6531,147
6532,147
6533,100679
6534,100679
